Epoch: [25][20/329], lr: 0.00001	Time 0.182 (1.107)	Data 0.000 (0.927)	Loss 0.6442 (0.8427)	Prec@1 80.000 (71.429)	Prec@5 100.000 (98.095)
Epoch: [25][40/329], lr: 0.00001	Time 0.183 (0.656)	Data 0.000 (0.475)	Loss 1.5374 (0.9353)	Prec@1 40.000 (65.854)	Prec@5 80.000 (98.049)
Epoch: [25][60/329], lr: 0.00001	Time 0.173 (0.500)	Data 0.000 (0.319)	Loss 0.8908 (0.9492)	Prec@1 60.000 (64.918)	Prec@5 100.000 (97.705)
Epoch: [25][80/329], lr: 0.00001	Time 0.181 (0.422)	Data 0.000 (0.240)	Loss 1.2190 (0.9860)	Prec@1 60.000 (63.210)	Prec@5 100.000 (97.531)
Epoch: [25][100/329], lr: 0.00001	Time 0.183 (0.374)	Data 0.000 (0.193)	Loss 0.8963 (0.9600)	Prec@1 60.000 (64.554)	Prec@5 100.000 (97.426)
Epoch: [25][120/329], lr: 0.00001	Time 0.183 (0.342)	Data 0.000 (0.161)	Loss 0.6201 (0.9376)	Prec@1 60.000 (64.793)	Prec@5 100.000 (97.521)
Epoch: [25][140/329], lr: 0.00001	Time 0.182 (0.319)	Data 0.000 (0.138)	Loss 0.3795 (0.9294)	Prec@1 100.000 (65.248)	Prec@5 100.000 (97.305)
Epoch: [25][160/329], lr: 0.00001	Time 0.174 (0.302)	Data 0.000 (0.121)	Loss 1.3122 (0.9490)	Prec@1 80.000 (64.596)	Prec@5 100.000 (96.770)
Epoch: [25][180/329], lr: 0.00001	Time 0.173 (0.288)	Data 0.000 (0.108)	Loss 1.5416 (0.9644)	Prec@1 40.000 (63.315)	Prec@5 100.000 (96.796)
Epoch: [25][200/329], lr: 0.00001	Time 0.173 (0.277)	Data 0.000 (0.097)	Loss 1.2698 (0.9594)	Prec@1 40.000 (62.786)	Prec@5 100.000 (97.015)
Epoch: [25][220/329], lr: 0.00001	Time 0.183 (0.268)	Data 0.000 (0.088)	Loss 1.3297 (0.9549)	Prec@1 60.000 (62.896)	Prec@5 100.000 (96.833)
Epoch: [25][240/329], lr: 0.00001	Time 0.181 (0.261)	Data 0.000 (0.081)	Loss 0.5682 (0.9515)	Prec@1 100.000 (63.071)	Prec@5 100.000 (97.012)
Epoch: [25][260/329], lr: 0.00001	Time 0.183 (0.255)	Data 0.000 (0.075)	Loss 1.0492 (0.9601)	Prec@1 20.000 (63.065)	Prec@5 100.000 (96.935)
Epoch: [25][280/329], lr: 0.00001	Time 0.173 (0.249)	Data 0.000 (0.069)	Loss 0.7763 (0.9617)	Prec@1 80.000 (62.776)	Prec@5 100.000 (96.940)
Epoch: [25][300/329], lr: 0.00001	Time 0.174 (0.245)	Data 0.000 (0.065)	Loss 0.7661 (0.9739)	Prec@1 80.000 (62.591)	Prec@5 100.000 (96.744)
Epoch: [25][320/329], lr: 0.00001	Time 0.172 (0.241)	Data 0.000 (0.061)	Loss 1.2115 (0.9745)	Prec@1 40.000 (62.305)	Prec@5 100.000 (96.698)
Epoch: [26][0/329], lr: 0.00001	Time 19.244 (19.244)	Data 18.930 (18.930)	Loss 0.8224 (0.8224)	Prec@1 60.000 (60.000)	Prec@5 100.000 (100.000)
Epoch: [26][20/329], lr: 0.00001	Time 0.171 (1.086)	Data 0.000 (0.901)	Loss 0.5591 (0.7109)	Prec@1 80.000 (77.143)	Prec@5 100.000 (99.048)
Epoch: [26][40/329], lr: 0.00001	Time 0.175 (0.643)	Data 0.000 (0.462)	Loss 1.1464 (0.8393)	Prec@1 40.000 (69.756)	Prec@5 100.000 (97.073)
Epoch: [26][60/329], lr: 0.00001	Time 0.175 (0.491)	Data 0.000 (0.310)	Loss 0.9472 (0.8426)	Prec@1 60.000 (67.213)	Prec@5 80.000 (96.393)
Epoch: [26][80/329], lr: 0.00001	Time 0.183 (0.414)	Data 0.000 (0.234)	Loss 1.2288 (0.8500)	Prec@1 60.000 (66.173)	Prec@5 80.000 (96.543)
Epoch: [26][100/329], lr: 0.00001	Time 0.183 (0.367)	Data 0.000 (0.188)	Loss 0.8851 (0.8814)	Prec@1 60.000 (64.950)	Prec@5 100.000 (96.436)
Epoch: [26][120/329], lr: 0.00001	Time 0.180 (0.336)	Data 0.000 (0.157)	Loss 0.8252 (0.9244)	Prec@1 60.000 (64.298)	Prec@5 100.000 (95.868)
Epoch: [26][140/329], lr: 0.00001	Time 0.171 (0.313)	Data 0.000 (0.134)	Loss 1.0981 (0.9590)	Prec@1 40.000 (61.986)	Prec@5 100.000 (96.170)
Epoch: [26][160/329], lr: 0.00001	Time 0.181 (0.297)	Data 0.000 (0.118)	Loss 1.1052 (0.9713)	Prec@1 60.000 (61.863)	Prec@5 100.000 (96.149)
Epoch: [26][180/329], lr: 0.00001	Time 0.181 (0.283)	Data 0.000 (0.105)	Loss 0.7813 (0.9637)	Prec@1 60.000 (62.320)	Prec@5 100.000 (96.243)
Epoch: [26][200/329], lr: 0.00001	Time 0.171 (0.273)	Data 0.000 (0.094)	Loss 0.5408 (0.9570)	Prec@1 60.000 (62.587)	Prec@5 100.000 (96.318)
Epoch: [26][220/329], lr: 0.00001	Time 0.183 (0.264)	Data 0.000 (0.086)	Loss 1.4845 (0.9437)	Prec@1 60.000 (63.620)	Prec@5 100.000 (96.561)
Epoch: [26][240/329], lr: 0.00001	Time 0.175 (0.257)	Data 0.000 (0.079)	Loss 0.8308 (0.9414)	Prec@1 80.000 (63.651)	Prec@5 100.000 (96.515)
Epoch: [26][260/329], lr: 0.00001	Time 0.183 (0.251)	Data 0.000 (0.073)	Loss 1.1161 (0.9370)	Prec@1 60.000 (63.525)	Prec@5 100.000 (96.628)
Epoch: [26][280/329], lr: 0.00001	Time 0.183 (0.246)	Data 0.000 (0.068)	Loss 0.5317 (0.9301)	Prec@1 100.000 (63.915)	Prec@5 100.000 (96.868)
Epoch: [26][300/329], lr: 0.00001	Time 0.171 (0.241)	Data 0.000 (0.063)	Loss 1.3665 (0.9366)	Prec@1 60.000 (63.920)	Prec@5 100.000 (96.944)
Epoch: [26][320/329], lr: 0.00001	Time 0.175 (0.238)	Data 0.000 (0.059)	Loss 1.0796 (0.9460)	Prec@1 60.000 (63.551)	Prec@5 100.000 (96.885)
Epoch: [27][0/329], lr: 0.00001	Time 19.634 (19.634)	Data 19.411 (19.411)	Loss 0.6080 (0.6080)	Prec@1 80.000 (80.000)	Prec@5 100.000 (100.000)
Epoch: [27][20/329], lr: 0.00001	Time 0.175 (1.106)	Data 0.000 (0.925)	Loss 1.3605 (0.9057)	Prec@1 20.000 (60.000)	Prec@5 100.000 (99.048)
Epoch: [27][40/329], lr: 0.00001	Time 0.181 (0.654)	Data 0.000 (0.474)	Loss 0.8962 (0.9292)	Prec@1 60.000 (62.927)	Prec@5 100.000 (98.537)
Epoch: [27][60/329], lr: 0.00001	Time 0.183 (0.498)	Data 0.000 (0.318)	Loss 0.7127 (0.9169)	Prec@1 60.000 (65.574)	Prec@5 100.000 (97.377)
Epoch: [27][80/329], lr: 0.00001	Time 0.180 (0.419)	Data 0.000 (0.240)	Loss 1.2939 (0.9380)	Prec@1 60.000 (64.691)	Prec@5 100.000 (97.778)
Epoch: [27][100/329], lr: 0.00001	Time 0.172 (0.372)	Data 0.000 (0.192)	Loss 1.6302 (0.9409)	Prec@1 60.000 (64.752)	Prec@5 80.000 (97.426)
Epoch: [27][120/329], lr: 0.00001	Time 0.183 (0.340)	Data 0.000 (0.161)	Loss 0.4933 (0.9481)	Prec@1 100.000 (65.124)	Prec@5 100.000 (97.190)
Epoch: [27][140/329], lr: 0.00001	Time 0.191 (0.317)	Data 0.000 (0.138)	Loss 0.6008 (0.9319)	Prec@1 80.000 (65.532)	Prec@5 100.000 (97.305)
Epoch: [27][160/329], lr: 0.00001	Time 0.182 (0.300)	Data 0.000 (0.121)	Loss 0.5653 (0.9331)	Prec@1 80.000 (65.093)	Prec@5 100.000 (97.143)
Epoch: [27][180/329], lr: 0.00001	Time 0.184 (0.286)	Data 0.000 (0.107)	Loss 1.0446 (0.9324)	Prec@1 40.000 (64.751)	Prec@5 100.000 (97.238)
Epoch: [27][200/329], lr: 0.00001	Time 0.181 (0.276)	Data 0.000 (0.097)	Loss 1.2351 (0.9490)	Prec@1 40.000 (64.080)	Prec@5 100.000 (96.816)
Epoch: [27][220/329], lr: 0.00001	Time 0.181 (0.267)	Data 0.000 (0.088)	Loss 1.2026 (0.9484)	Prec@1 20.000 (64.253)	Prec@5 100.000 (96.833)
Epoch: [27][240/329], lr: 0.00001	Time 0.182 (0.260)	Data 0.000 (0.081)	Loss 1.0854 (0.9612)	Prec@1 80.000 (64.066)	Prec@5 100.000 (96.763)
Epoch: [27][260/329], lr: 0.00001	Time 0.183 (0.254)	Data 0.000 (0.074)	Loss 0.2938 (0.9535)	Prec@1 100.000 (64.291)	Prec@5 100.000 (96.858)
Epoch: [27][280/329], lr: 0.00001	Time 0.183 (0.249)	Data 0.000 (0.069)	Loss 0.3969 (0.9457)	Prec@1 80.000 (64.413)	Prec@5 100.000 (96.797)
Epoch: [27][300/329], lr: 0.00001	Time 0.173 (0.244)	Data 0.000 (0.065)	Loss 1.5295 (0.9449)	Prec@1 60.000 (64.651)	Prec@5 80.000 (96.811)
Epoch: [27][320/329], lr: 0.00001	Time 0.183 (0.240)	Data 0.000 (0.061)	Loss 0.6785 (0.9427)	Prec@1 60.000 (64.174)	Prec@5 100.000 (96.885)
Epoch: [28][0/329], lr: 0.00001	Time 19.432 (19.432)	Data 19.180 (19.180)	Loss 0.7257 (0.7257)	Prec@1 80.000 (80.000)	Prec@5 100.000 (100.000)
Epoch: [28][20/329], lr: 0.00001	Time 0.182 (1.096)	Data 0.000 (0.913)	Loss 0.6944 (1.0357)	Prec@1 80.000 (60.000)	Prec@5 100.000 (96.190)
Epoch: [28][40/329], lr: 0.00001	Time 0.180 (0.649)	Data 0.000 (0.468)	Loss 0.5564 (0.9711)	Prec@1 80.000 (60.000)	Prec@5 100.000 (96.585)
Epoch: [28][60/329], lr: 0.00001	Time 0.182 (0.495)	Data 0.000 (0.314)	Loss 0.6235 (0.9384)	Prec@1 60.000 (61.311)	Prec@5 100.000 (97.049)
Epoch: [28][80/329], lr: 0.00001	Time 0.182 (0.418)	Data 0.000 (0.237)	Loss 1.4345 (0.9261)	Prec@1 60.000 (62.222)	Prec@5 80.000 (97.037)
Epoch: [28][100/329], lr: 0.00001	Time 0.179 (0.371)	Data 0.000 (0.190)	Loss 2.0003 (0.9186)	Prec@1 0.000 (62.772)	Prec@5 80.000 (96.832)
Epoch: [28][120/329], lr: 0.00001	Time 0.172 (0.339)	Data 0.000 (0.159)	Loss 0.3934 (0.9563)	Prec@1 80.000 (61.653)	Prec@5 100.000 (97.025)
Epoch: [28][140/329], lr: 0.00001	Time 0.183 (0.316)	Data 0.000 (0.136)	Loss 0.5489 (0.9541)	Prec@1 100.000 (61.986)	Prec@5 100.000 (96.879)
Epoch: [28][160/329], lr: 0.00001	Time 0.175 (0.299)	Data 0.000 (0.119)	Loss 1.5595 (0.9468)	Prec@1 40.000 (62.857)	Prec@5 80.000 (96.522)
Epoch: [28][180/329], lr: 0.00001	Time 0.183 (0.286)	Data 0.000 (0.106)	Loss 1.7241 (0.9379)	Prec@1 40.000 (63.315)	Prec@5 100.000 (96.685)
Epoch: [28][200/329], lr: 0.00001	Time 0.175 (0.275)	Data 0.000 (0.095)	Loss 0.6768 (0.9393)	Prec@1 80.000 (63.383)	Prec@5 100.000 (96.716)
Epoch: [28][220/329], lr: 0.00001	Time 0.173 (0.267)	Data 0.000 (0.087)	Loss 0.4894 (0.9451)	Prec@1 80.000 (63.167)	Prec@5 100.000 (96.833)
Epoch: [28][240/329], lr: 0.00001	Time 0.171 (0.259)	Data 0.000 (0.080)	Loss 0.6784 (0.9307)	Prec@1 80.000 (63.817)	Prec@5 100.000 (97.012)
Epoch: [28][260/329], lr: 0.00001	Time 0.183 (0.253)	Data 0.000 (0.074)	Loss 1.0915 (0.9362)	Prec@1 60.000 (63.831)	Prec@5 100.000 (96.935)
Epoch: [28][280/329], lr: 0.00001	Time 0.182 (0.248)	Data 0.000 (0.068)	Loss 0.3343 (0.9303)	Prec@1 100.000 (63.986)	Prec@5 100.000 (97.011)
Epoch: [28][300/329], lr: 0.00001	Time 0.175 (0.244)	Data 0.000 (0.064)	Loss 0.7508 (0.9460)	Prec@1 80.000 (63.389)	Prec@5 100.000 (97.076)
Epoch: [28][320/329], lr: 0.00001	Time 0.173 (0.239)	Data 0.000 (0.060)	Loss 1.2083 (0.9517)	Prec@1 60.000 (63.178)	Prec@5 100.000 (97.072)
Epoch: [29][0/329], lr: 0.00001	Time 19.090 (19.090)	Data 18.890 (18.890)	Loss 0.9132 (0.9132)	Prec@1 80.000 (80.000)	Prec@5 100.000 (100.000)
Epoch: [29][20/329], lr: 0.00001	Time 0.175 (1.080)	Data 0.000 (0.900)	Loss 1.2147 (0.8865)	Prec@1 20.000 (62.857)	Prec@5 100.000 (97.143)
Epoch: [29][40/329], lr: 0.00001	Time 0.175 (0.640)	Data 0.000 (0.461)	Loss 1.0287 (0.8283)	Prec@1 60.000 (66.829)	Prec@5 100.000 (98.049)
Epoch: [29][60/329], lr: 0.00001	Time 0.183 (0.488)	Data 0.000 (0.310)	Loss 0.4586 (0.8520)	Prec@1 100.000 (67.869)	Prec@5 100.000 (98.033)
Epoch: [29][80/329], lr: 0.00001	Time 0.175 (0.412)	Data 0.000 (0.233)	Loss 1.0116 (0.8733)	Prec@1 80.000 (68.148)	Prec@5 100.000 (98.025)
Epoch: [29][100/329], lr: 0.00001	Time 0.183 (0.365)	Data 0.008 (0.187)	Loss 0.5551 (0.8915)	Prec@1 60.000 (67.525)	Prec@5 100.000 (96.634)
Epoch: [29][120/329], lr: 0.00001	Time 0.181 (0.334)	Data 0.000 (0.156)	Loss 1.2298 (0.8996)	Prec@1 40.000 (66.942)	Prec@5 80.000 (96.364)
Epoch: [29][140/329], lr: 0.00001	Time 0.174 (0.312)	Data 0.000 (0.134)	Loss 0.3016 (0.8872)	Prec@1 100.000 (67.376)	Prec@5 100.000 (96.738)
Epoch: [29][160/329], lr: 0.00001	Time 0.175 (0.295)	Data 0.000 (0.117)	Loss 0.3078 (0.8868)	Prec@1 100.000 (66.832)	Prec@5 100.000 (97.019)
Epoch: [29][180/329], lr: 0.00001	Time 0.173 (0.282)	Data 0.000 (0.105)	Loss 0.9015 (0.9011)	Prec@1 60.000 (66.077)	Prec@5 100.000 (97.017)
Epoch: [29][200/329], lr: 0.00001	Time 0.181 (0.272)	Data 0.000 (0.094)	Loss 0.5109 (0.8899)	Prec@1 60.000 (66.468)	Prec@5 100.000 (97.114)
Epoch: [29][220/329], lr: 0.00001	Time 0.183 (0.264)	Data 0.000 (0.086)	Loss 0.3211 (0.8742)	Prec@1 80.000 (66.787)	Prec@5 100.000 (97.285)
Epoch: [29][240/329], lr: 0.00001	Time 0.175 (0.256)	Data 0.000 (0.079)	Loss 1.5391 (0.8928)	Prec@1 40.000 (65.643)	Prec@5 80.000 (97.261)
Epoch: [29][260/329], lr: 0.00001	Time 0.183 (0.250)	Data 0.000 (0.073)	Loss 0.3726 (0.9084)	Prec@1 100.000 (65.134)	Prec@5 100.000 (97.088)
Epoch: [29][280/329], lr: 0.00001	Time 0.183 (0.245)	Data 0.000 (0.067)	Loss 0.8159 (0.9234)	Prec@1 80.000 (64.057)	Prec@5 100.000 (97.153)
Epoch: [29][300/329], lr: 0.00001	Time 0.182 (0.241)	Data 0.000 (0.063)	Loss 0.5458 (0.9199)	Prec@1 100.000 (64.452)	Prec@5 100.000 (96.944)
Epoch: [29][320/329], lr: 0.00001	Time 0.183 (0.237)	Data 0.000 (0.059)	Loss 1.0739 (0.9294)	Prec@1 60.000 (64.112)	Prec@5 100.000 (97.009)
Test: [0/56]	Time 19.519 (19.519)	Loss 0.5179 (0.5179)	Prec@1 80.000 (80.000)	Prec@5 100.000 (100.000)
Test: [20/56]	Time 0.063 (0.987)	Loss 0.7440 (1.0221)	Prec@1 60.000 (67.619)	Prec@5 100.000 (94.286)
Test: [40/56]	Time 0.062 (0.535)	Loss 2.1159 (1.3546)	Prec@1 20.000 (54.146)	Prec@5 100.000 (93.171)
Testing Results: Prec@1 53.430 Prec@5 93.863 Loss 1.33476
Best Prec@1: 53.791

